YEAR,QUARTER,ID,RECESS1,RECESS2,RECESS3,RECESS4,RECESS5
2009,4,555,10.0,0.0,0.0,0.0,0.0
2009,4,556,20.0,5.0,5.0,10.0,20.0
2009,4,557,15.0,10.0,5.0,1.0,1.0
2009,4,558,20.0,20.0,5.0,5.0,0.0
2009,4,560,25.0,20.0,10.0,15.0,25.0
2009,4,564,15.0,20.0,25.0,25.0,25.0
2010,1,407,5.0,5.0,5.0,5.0,5.0
2010,1,411,5.0,5.0,5.0,5.0,5.0
2010,1,420,10.0,10.0,10.0,10.0,10.0
2010,1,421,5.0,10.0,15.0,15.0,15.0
2010,1,422,1.0,5.0,10.0,10.0,10.0
2010,1,424,,,,,
2010,1,426,25.0,25.0,30.0,30.0,35.0
2010,1,428,,,,,
2010,1,446,10.0,10.0,20.0,20.0,25.0
2010,1,456,1.0,3.0,10.0,15.0,15.0
2010,1,463,20.0,25.0,25.0,25.0,25.0
2010,1,472,10.0,10.0,10.0,10.0,10.0
2010,1,483,40.0,40.0,35.0,30.0,25.0
2010,1,484,10.0,10.0,10.0,10.0,20.0
2010,1,498,5.0,10.0,15.0,20.0,20.0
2010,1,504,25.0,30.0,35.0,35.0,35.0
2010,1,506,2.0,10.0,10.0,10.0,10.0
2010,1,507,5.0,15.0,15.0,15.0,15.0
2010,1,508,5.0,8.0,12.0,13.0,15.0
2010,1,510,0.0,0.0,0.0,0.0,0.0
2010,1,516,1.0,5.0,10.0,15.0,15.0
2010,1,518,5.0,5.0,5.0,5.0,5.0
2010,1,520,5.0,5.0,5.0,5.0,5.0
2010,1,524,40.0,30.0,20.0,20.0,10.0
2010,1,527,0.0,10.0,25.0,35.0,35.0
2010,1,528,5.0,10.0,10.0,10.0,15.0
2010,1,532,15.0,15.0,20.0,20.0,
2010,1,535,0.0,2.0,4.0,6.0,10.0
2010,1,538,15.0,15.0,10.0,10.0,10.0
2010,1,540,10.0,10.0,10.0,10.0,5.0
2010,1,541,5.0,5.0,10.0,10.0,15.0
2010,1,542,5.0,10.0,15.0,15.0,15.0
2010,1,546,5.0,7.0,10.0,12.0,15.0
2010,1,548,18.0,15.0,10.0,10.0,5.0
2010,1,549,5.0,10.0,5.0,5.0,5.0
2010,1,553,10.0,10.0,15.0,20.0,20.0
2010,1,555,0.0,0.0,0.0,0.0,0.0
2010,1,556,16.0,8.0,8.0,16.0,8.0
2010,1,557,20.0,15.0,15.0,15.0,15.0
2010,1,558,,,,,
2010,1,560,5.0,10.0,15.0,10.0,40.0
2010,1,564,15.0,25.0,20.0,20.0,20.0
2010,2,407,5.0,5.0,5.0,5.0,5.0
2010,2,411,0.0,5.0,5.0,5.0,5.0
2010,2,421,20.0,20.0,25.0,25.0,25.0
2010,2,422,1.0,5.0,10.0,10.0,10.0
2010,2,423,,,,,
2010,2,424,,,,,
2010,2,426,10.0,15.0,15.0,15.0,20.0
2010,2,428,,,,,
2010,2,431,5.0,15.0,20.0,25.0,25.0
2010,2,446,5.0,10.0,20.0,20.0,20.0
2010,2,456,1.0,5.0,15.0,15.0,20.0
2010,2,463,5.0,15.0,20.0,20.0,22.0
2010,2,472,5.0,5.0,5.0,10.0,10.0
2010,2,483,40.0,35.0,30.0,25.0,20.0
2010,2,484,10.0,10.0,10.0,20.0,20.0
2010,2,498,0.0,0.0,10.0,15.0,20.0
2010,2,504,20.0,25.0,30.0,40.0,40.0
2010,2,506,0.0,2.0,5.0,10.0,10.0
2010,2,507,2.0,5.0,10.0,10.0,10.0
2010,2,510,0.0,0.0,0.0,0.0,0.0
2010,2,516,10.0,10.0,10.0,10.0,10.0
2010,2,518,5.0,5.0,5.0,5.0,5.0
2010,2,520,0.0,0.0,2.0,3.0,5.0
2010,2,524,30.0,20.0,20.0,10.0,10.0
2010,2,527,10.0,25.0,25.0,25.0,25.0
2010,2,528,0.0,5.0,5.0,10.0,20.0
2010,2,532,5.0,10.0,15.0,15.0,20.0
2010,2,535,2.0,3.0,4.0,5.0,5.0
2010,2,540,10.0,10.0,10.0,10.0,5.0
2010,2,541,35.0,30.0,30.0,25.0,25.0
2010,2,542,5.0,10.0,15.0,15.0,15.0
2010,2,546,5.0,10.0,15.0,20.0,25.0
2010,2,548,5.0,5.0,5.0,10.0,10.0
2010,2,549,5.0,10.0,10.0,10.0,5.0
2010,2,551,,,,,
2010,2,553,10.0,10.0,10.0,15.0,15.0
2010,2,555,0.0,0.0,0.0,0.0,0.0
2010,2,556,8.0,8.0,16.0,16.0,16.0
2010,2,557,5.0,15.0,15.0,15.0,15.0
2010,2,558,0.0,0.0,0.0,0.0,0.0
2010,2,559,,,,,
2010,2,560,5.0,5.0,10.0,35.0,40.0
2010,2,563,1.24,4.52,6.44,9.6,7.28
2010,2,564,5.0,10.0,15.0,15.0,15.0
2010,3,407,5.0,5.0,10.0,10.0,10.0
2010,3,411,,,,,
2010,3,420,10.0,10.0,10.0,10.0,10.0
2010,3,421,20.0,25.0,20.0,25.0,20.0
2010,3,422,5.0,10.0,10.0,10.0,10.0
2010,3,423,,,,,
2010,3,424,5.0,10.0,15.0,15.0,15.0
2010,3,426,45.0,40.0,35.0,30.0,35.0
2010,3,428,,,,,
2010,3,446,10.0,20.0,25.0,25.0,25.0
2010,3,463,15.0,20.0,25.0,25.0,25.0
2010,3,472,10.0,15.0,10.0,15.0,20.0
2010,3,483,40.0,35.0,30.0,25.0,20.0
2010,3,484,10.0,10.0,30.0,30.0,30.0
2010,3,498,10.0,15.0,15.0,15.0,20.0
2010,3,504,25.0,30.0,40.0,40.0,45.0
2010,3,507,10.0,15.0,15.0,15.0,10.0
2010,3,510,0.0,0.0,0.0,0.0,0.0
2010,3,518,15.0,15.0,10.0,10.0,10.0
2010,3,520,,,,5.0,10.0
2010,3,527,20.0,30.0,35.0,30.0,25.0
2010,3,528,20.0,20.0,10.0,10.0,10.0
2010,3,532,5.0,10.0,15.0,15.0,20.0
2010,3,535,10.0,15.0,10.0,5.0,5.0
2010,3,540,10.0,10.0,10.0,10.0,5.0
2010,3,546,15.0,17.0,18.0,19.0,20.0
2010,3,548,18.0,18.0,12.0,10.0,10.0
2010,3,549,5.0,5.0,10.0,10.0,5.0
2010,3,551,,,,,
2010,3,555,20.0,20.0,20.0,15.0,15.0
2010,3,556,36.0,20.0,8.0,8.0,8.0
2010,3,558,0.0,0.0,0.0,0.0,0.0
2010,3,560,5.0,20.0,15.0,15.0,10.0
2010,3,561,10.0,30.0,20.0,10.0,10.0
2010,3,563,4.72,6.24,9.04,9.2,9.6
2010,3,566,20.0,25.0,20.0,10.0,10.0
2010,4,407,5.0,10.0,10.0,10.0,10.0
2010,4,411,7.0,5.0,5.0,5.0,5.0
2010,4,420,10.0,10.0,10.0,10.0,10.0
2010,4,421,5.0,10.0,10.0,10.0,10.0
2010,4,422,5.0,10.0,10.0,10.0,10.0
2010,4,424,5.0,5.0,10.0,10.0,10.0
2010,4,426,15.0,15.0,20.0,25.0,25.0
2010,4,428,,,,,
2010,4,431,5.0,30.0,15.0,10.0,10.0
2010,4,446,20.0,20.0,25.0,25.0,25.0
2010,4,456,5.0,20.0,25.0,15.0,10.0
2010,4,463,10.0,20.0,25.0,25.0,25.0
2010,4,472,0.0,5.0,5.0,5.0,5.0
2010,4,483,30.0,40.0,45.0,40.0,35.0
2010,4,484,10.0,10.0,30.0,30.0,30.0
2010,4,498,20.0,15.0,10.0,10.0,5.0
2010,4,504,25.0,35.0,37.0,45.0,40.0
2010,4,506,10.0,10.0,10.0,10.0,10.0
2010,4,507,10.0,15.0,15.0,15.0,15.0
2010,4,508,5.0,7.0,12.0,15.0,16.0
2010,4,510,0.0,0.0,0.0,0.0,0.0
2010,4,516,0.0,5.0,5.0,10.0,15.0
2010,4,518,10.0,10.0,10.0,10.0,10.0
2010,4,520,80.0,10.0,10.0,10.0,50.0
2010,4,523,18.3,14.2,13.4,12.4,12.4
2010,4,524,30.0,20.0,20.0,10.0,10.0
2010,4,526,0.0,5.0,5.0,5.0,5.0
2010,4,527,15.0,20.0,25.0,25.0,25.0
2010,4,528,20.0,20.0,20.0,20.0,20.0
2010,4,532,5.0,10.0,10.0,10.0,10.0
2010,4,535,2.0,4.0,2.0,2.0,2.0
2010,4,540,10.0,10.0,10.0,10.0,5.0
2010,4,541,0.0,10.0,10.0,15.0,15.0
2010,4,542,5.0,10.0,10.0,10.0,10.0
2010,4,546,10.0,15.0,18.0,20.0,25.0
2010,4,548,5.0,15.0,15.0,10.0,10.0
2010,4,549,2.5,5.0,5.0,5.0,5.0
2010,4,555,0.0,0.0,0.0,0.0,0.0
2010,4,556,20.0,25.0,15.0,7.0,7.0
2010,4,557,10.0,15.0,17.0,19.0,22.0
2010,4,558,0.0,0.0,0.0,0.0,0.0
2010,4,560,5.0,20.0,15.0,10.0,5.0
2010,4,563,10.8,5.92,7.72,8.24,8.68
2011,1,407,10.0,5.0,5.0,5.0,5.0
2011,1,411,5.0,5.0,5.0,5.0,5.0
2011,1,420,10.0,10.0,10.0,10.0,10.0
2011,1,422,5.0,10.0,10.0,10.0,10.0
2011,1,423,,,,,
2011,1,424,5.0,5.0,10.0,10.0,15.0
2011,1,426,10.0,15.0,15.0,20.0,25.0
2011,1,428,,,,,
2011,1,431,0.0,0.0,10.0,10.0,20.0
2011,1,446,10.0,10.0,20.0,20.0,20.0
2011,1,456,5.0,5.0,5.0,10.0,10.0
2011,1,483,25.0,20.0,15.0,15.0,15.0
2011,1,484,5.0,5.0,12.0,16.0,21.0
2011,1,498,0.0,0.0,5.0,5.0,5.0
2011,1,504,20.0,15.0,15.0,25.0,30.0
2011,1,506,,,,,
2011,1,507,0.0,5.0,5.0,8.0,10.0
2011,1,508,1.0,2.0,4.0,6.0,7.0
2011,1,510,0.0,0.0,0.0,0.0,0.0
2011,1,516,10.0,10.0,10.0,10.0,10.0
2011,1,518,10.0,15.0,15.0,15.0,10.0
2011,1,520,2.0,2.0,2.0,2.0,2.0
2011,1,524,20.0,15.0,10.0,10.0,15.0
2011,1,526,0.0,0.0,30.0,30.0,10.0
2011,1,527,0.0,5.0,10.0,15.0,20.0
2011,1,528,10.0,10.0,10.0,10.0,15.0
2011,1,532,5.0,10.0,10.0,10.0,
2011,1,535,1.0,2.0,3.0,5.0,5.0
2011,1,538,4.0,6.0,8.0,10.0,10.0
2011,1,540,10.0,10.0,10.0,10.0,5.0
2011,1,542,0.0,5.0,5.0,10.0,10.0
2011,1,548,5.0,7.0,10.0,12.0,12.0
2011,1,549,2.5,5.0,5.0,10.0,10.0
2011,1,553,10.0,10.0,10.0,10.0,10.0
2011,1,555,20.0,20.0,20.0,20.0,20.0
2011,1,556,7.0,7.0,15.0,15.0,7.0
2011,1,557,5.0,10.0,10.0,10.0,10.0
2011,1,558,0.0,0.0,0.0,0.0,0.0
2011,1,560,5.0,5.0,5.0,10.0,10.0
2011,1,561,0.0,0.0,0.0,0.0,0.0
2011,1,563,5.24,5.16,6.52,8.28,9.8
2011,1,564,10.0,10.0,15.0,15.0,25.0
2011,1,568,0.0,2.0,5.0,7.0,10.0
2011,2,407,5.0,5.0,5.0,10.0,10.0
2011,2,411,5.0,5.0,5.0,5.0,5.0
2011,2,420,10.0,10.0,10.0,10.0,10.0
2011,2,422,5.0,10.0,10.0,10.0,10.0
2011,2,423,,,,,
2011,2,424,5.0,5.0,10.0,10.0,10.0
2011,2,426,5.0,10.0,15.0,20.0,25.0
2011,2,431,25.0,20.0,15.0,30.0,15.0
2011,2,446,10.0,10.0,20.0,20.0,20.0
2011,2,463,20.0,20.0,25.0,25.0,25.0
2011,2,472,0.0,5.0,5.0,5.0,10.0
2011,2,483,20.0,15.0,15.0,15.0,15.0
2011,2,484,5.0,5.0,12.0,16.0,21.0
2011,2,498,5.0,10.0,15.0,25.0,25.0
2011,2,504,15.0,15.0,25.0,30.0,30.0
2011,2,506,,,,,
2011,2,507,10.0,20.0,15.0,15.0,15.0
2011,2,508,2.0,5.0,8.0,10.0,12.0
2011,2,510,0.0,0.0,0.0,0.0,0.0
2011,2,516,1.0,10.0,10.0,10.0,10.0
2011,2,518,5.0,5.0,5.0,5.0,5.0
2011,2,520,0.0,0.0,0.0,5.0,5.0
2011,2,523,4.5,5.2,7.1,10.8,12.3
2011,2,524,30.0,20.0,10.0,10.0,10.0
2011,2,526,0.0,0.0,0.0,0.0,0.0
2011,2,527,0.0,10.0,25.0,25.0,25.0
2011,2,532,,,,,
2011,2,533,0.0,5.0,5.0,10.0,10.0
2011,2,535,2.0,1.0,3.0,4.0,5.0
2011,2,540,10.0,10.0,10.0,10.0,5.0
2011,2,542,5.0,5.0,5.0,10.0,10.0
2011,2,546,5.0,8.0,12.0,15.0,20.0
2011,2,548,17.0,17.0,16.0,12.0,10.0
2011,2,549,5.0,5.0,10.0,10.0,5.0
2011,2,553,10.0,10.0,10.0,10.0,10.0
2011,2,555,20.0,20.0,20.0,25.0,25.0
2011,2,556,8.0,10.0,10.0,15.0,15.0
2011,2,557,5.0,8.0,10.0,10.0,10.0
2011,2,558,0.0,0.0,0.0,0.0,0.0
2011,2,559,1.0,1.0,1.0,2.0,2.0
2011,2,561,0.0,0.0,0.0,0.0,0.0
2011,2,563,4.8,7.24,8.0,8.96,8.0
2011,2,564,5.0,15.0,20.0,20.0,20.0
2011,2,568,0.0,5.0,10.0,15.0,15.0
2011,3,407,10.0,10.0,15.0,15.0,15.0
2011,3,420,15.0,15.0,10.0,10.0,10.0
2011,3,422,15.0,20.0,20.0,15.0,15.0
2011,3,423,,,,,
2011,3,426,25.0,25.0,20.0,20.0,20.0
2011,3,431,25.0,25.0,30.0,25.0,20.0
2011,3,433,15.0,25.0,25.0,25.0,25.0
2011,3,446,20.0,20.0,25.0,25.0,25.0
2011,3,456,20.0,40.0,40.0,30.0,30.0
2011,3,463,10.0,20.0,25.0,25.0,25.0
2011,3,472,15.0,20.0,20.0,35.0,20.0
2011,3,483,45.0,50.0,45.0,40.0,35.0
2011,3,484,33.0,33.0,31.0,20.0,20.0
2011,3,498,5.0,10.0,20.0,25.0,35.0
2011,3,504,15.0,15.0,25.0,30.0,30.0
2011,3,507,15.0,20.0,22.0,18.0,17.0
2011,3,510,,,,,
2011,3,516,15.0,20.0,20.0,20.0,20.0
2011,3,518,15.0,15.0,15.0,15.0,15.0
2011,3,520,10.0,10.0,10.0,5.0,5.0
2011,3,523,22.0,27.0,19.0,16.0,15.0
2011,3,524,25.0,25.0,10.0,10.0,10.0
2011,3,527,25.0,50.0,50.0,25.0,25.0
2011,3,532,5.0,10.0,10.0,10.0,10.0
2011,3,540,,,,,
2011,3,542,15.0,15.0,10.0,10.0,10.0
2011,3,546,20.0,20.0,25.0,25.0,25.0
2011,3,548,30.0,20.0,15.0,15.0,15.0
2011,3,549,10.0,10.0,20.0,15.0,10.0
2011,3,551,,,,,
2011,3,554,0.0,5.0,15.0,25.0,35.0
2011,3,555,10.0,25.0,10.0,10.0,10.0
2011,3,557,10.0,8.0,10.0,10.0,10.0
2011,3,558,,,,,
2011,3,561,20.0,20.0,10.0,10.0,10.0
2011,3,563,10.36,11.36,12.48,10.44,9.96
2011,3,568,25.0,30.0,30.0,30.0,30.0
2011,4,407,5.0,5.0,5.0,10.0,10.0
2011,4,411,0.0,10.0,7.0,7.0,7.0
2011,4,420,10.0,10.0,10.0,10.0,10.0
2011,4,421,5.0,5.0,15.0,15.0,15.0
2011,4,422,10.0,15.0,15.0,15.0,15.0
2011,4,424,10.0,28.0,30.0,30.0,30.0
2011,4,426,20.0,22.0,25.0,30.0,30.0
2011,4,428,25.0,30.0,30.0,25.0,20.0
2011,4,431,15.0,30.0,25.0,25.0,25.0
2011,4,433,5.0,20.0,20.0,20.0,20.0
2011,4,446,10.0,15.0,20.0,25.0,25.0
2011,4,456,15.0,30.0,25.0,20.0,20.0
2011,4,463,10.0,15.0,20.0,25.0,25.0
2011,4,472,2.0,3.0,4.0,5.0,5.0
2011,4,483,30.0,30.0,25.0,25.0,25.0
2011,4,498,20.0,20.0,25.0,35.0,40.0
2011,4,504,15.0,25.0,30.0,30.0,35.0
2011,4,506,15.0,25.0,20.0,10.0,10.0
2011,4,507,18.0,25.0,30.0,25.0,15.0
2011,4,508,15.0,20.0,22.0,15.0,15.0
2011,4,510,0.0,0.0,0.0,10.0,10.0
2011,4,518,30.0,25.0,20.0,20.0,15.0
2011,4,520,10.0,10.0,10.0,10.0,10.0
2011,4,523,12.0,16.0,17.0,17.0,17.0
2011,4,524,35.0,20.0,10.0,10.0,10.0
2011,4,526,5.0,8.0,10.0,12.0,15.0
2011,4,527,10.0,25.0,30.0,25.0,25.0
2011,4,532,10.0,20.0,20.0,20.0,20.0
2011,4,535,5.0,5.0,5.0,5.0,2.0
2011,4,540,10.0,10.0,10.0,10.0,10.0
2011,4,542,10.0,30.0,30.0,,
2011,4,546,15.0,18.0,20.0,23.0,25.0
2011,4,548,20.0,15.0,15.0,15.0,10.0
2011,4,549,5.0,20.0,15.0,10.0,10.0
2011,4,553,10.0,10.0,15.0,15.0,15.0
2011,4,554,15.0,20.0,25.0,30.0,30.0
2011,4,555,10.0,15.0,15.0,15.0,15.0
2011,4,556,15.0,8.0,8.0,10.0,15.0
2011,4,557,8.0,15.0,20.0,15.0,15.0
2011,4,558,0.0,0.0,0.0,0.0,0.0
2011,4,559,15.0,20.0,20.0,15.0,15.0
2011,4,560,0.0,10.0,5.0,5.0,5.0
2011,4,563,5.08,6.2,12.0,9.32,9.16
2011,4,564,,,,,
2011,4,568,10.0,20.0,25.0,30.0,35.0
2012,1,407,5.0,5.0,5.0,5.0,5.0
2012,1,420,10.0,10.0,5.0,5.0,5.0
2012,1,421,10.0,15.0,20.0,20.0,20.0
2012,1,422,10.0,15.0,15.0,15.0,15.0
2012,1,423,0.0,10.0,15.0,20.0,20.0
2012,1,424,1.0,5.0,10.0,15.0,15.0
2012,1,426,12.0,18.0,20.0,20.0,25.0
2012,1,428,,,,,
2012,1,431,10.0,15.0,15.0,15.0,20.0
2012,1,433,10.0,15.0,15.0,15.0,15.0
2012,1,446,10.0,15.0,20.0,25.0,25.0
2012,1,456,15.0,20.0,20.0,20.0,20.0
2012,1,472,5.0,10.0,10.0,10.0,10.0
2012,1,483,20.0,25.0,30.0,25.0,20.0
2012,1,484,25.0,21.0,21.0,15.0,15.0
2012,1,504,15.0,20.0,25.0,30.0,30.0
2012,1,506,,,,,
2012,1,507,10.0,25.0,20.0,15.0,18.0
2012,1,508,5.0,10.0,12.0,12.0,15.0
2012,1,510,0.0,0.0,0.0,0.0,0.0
2012,1,518,15.0,15.0,10.0,10.0,5.0
2012,1,520,5.0,5.0,5.0,5.0,5.0
2012,1,523,9.0,18.0,22.0,25.0,23.0
2012,1,524,10.0,5.0,5.0,5.0,5.0
2012,1,527,0.0,10.0,20.0,25.0,25.0
2012,1,532,10.0,10.0,20.0,20.0,
2012,1,535,5.0,5.0,5.0,5.0,5.0
2012,1,540,10.0,10.0,10.0,10.0,15.0
2012,1,542,10.0,15.0,20.0,20.0,30.0
2012,1,546,12.0,15.0,18.0,20.0,25.0
2012,1,548,15.0,25.0,25.0,20.0,20.0
2012,1,549,15.0,10.0,10.0,10.0,25.0
2012,1,551,,,,,
2012,1,553,10.0,10.0,10.0,10.0,15.0
2012,1,554,10.0,15.0,15.0,10.0,5.0
2012,1,555,10.0,15.0,20.0,20.0,20.0
2012,1,556,12.0,8.0,8.0,16.0,16.0
2012,1,557,5.0,20.0,20.0,15.0,15.0
2012,1,558,0.0,0.0,0.0,0.0,0.0
2012,1,559,15.0,20.0,20.0,15.0,15.0
2012,1,561,2.0,5.0,5.0,5.0,5.0
2012,1,563,7.04,14.92,13.52,13.04,13.6
2012,1,564,20.0,20.0,20.0,20.0,25.0
2012,1,568,10.0,25.0,25.0,25.0,25.0
2012,1,569,,,,,
2012,2,407,5.0,5.0,10.0,10.0,10.0
2012,2,420,10.0,10.0,5.0,5.0,5.0
2012,2,421,15.0,15.0,20.0,20.0,20.0
2012,2,422,10.0,15.0,15.0,15.0,15.0
2012,2,423,,,,,
2012,2,424,0.0,5.0,6.0,7.0,8.0
2012,2,426,10.0,15.0,20.0,25.0,30.0
2012,2,428,,,,,
2012,2,431,2.0,10.0,25.0,25.0,20.0
2012,2,433,10.0,10.0,10.0,10.0,10.0
2012,2,446,10.0,10.0,10.0,10.0,10.0
2012,2,463,10.0,12.0,15.0,18.0,20.0
2012,2,483,20.0,25.0,40.0,50.0,40.0
2012,2,484,8.0,8.0,8.0,11.0,11.0
2012,2,504,15.0,20.0,25.0,30.0,35.0
2012,2,506,5.0,10.0,10.0,10.0,10.0
2012,2,507,15.0,20.0,20.0,20.0,20.0
2012,2,508,1.0,5.0,7.0,5.0,15.0
2012,2,510,,,,,
2012,2,512,50.0,40.0,40.0,60.0,60.0
2012,2,518,5.0,5.0,5.0,5.0,5.0
2012,2,520,5.0,5.0,5.0,5.0,5.0
2012,2,524,5.0,5.0,5.0,5.0,5.0
2012,2,527,0.0,10.0,20.0,20.0,30.0
2012,2,532,10.0,10.0,20.0,20.0,
2012,2,535,5.0,5.0,4.0,3.0,3.0
2012,2,540,10.0,10.0,10.0,10.0,15.0
2012,2,542,10.0,15.0,20.0,30.0,30.0
2012,2,546,10.0,15.0,18.0,20.0,25.0
2012,2,548,22.0,20.0,18.0,17.0,16.0
2012,2,549,10.0,10.0,15.0,25.0,25.0
2012,2,553,10.0,10.0,10.0,10.0,15.0
2012,2,556,8.0,16.0,8.0,32.0,16.0
2012,2,557,2.0,7.0,9.0,13.0,17.0
2012,2,558,0.0,0.0,0.0,0.0,0.0
2012,2,559,5.0,10.0,10.0,15.0,15.0
2012,2,563,5.0,12.56,12.8,14.64,13.12
2012,2,568,25.0,25.0,30.0,30.0,30.0
2012,2,569,,,,,
2012,3,407,5.0,5.0,10.0,35.0,20.0
2012,3,411,2.0,3.0,8.0,5.0,5.0
2012,3,420,5.0,10.0,15.0,10.0,5.0
2012,3,421,15.0,20.0,25.0,30.0,30.0
2012,3,422,10.0,15.0,15.0,15.0,15.0
2012,3,423,,,,,
2012,3,424,0.0,5.0,6.0,7.0,8.0
2012,3,426,20.0,25.0,30.0,35.0,35.0
2012,3,428,35.0,35.0,33.0,30.0,30.0
2012,3,431,10.0,20.0,20.0,20.0,15.0
2012,3,433,10.0,10.0,25.0,15.0,15.0
2012,3,446,25.0,25.0,20.0,20.0,20.0
2012,3,456,15.0,20.0,25.0,35.0,20.0
2012,3,463,30.0,40.0,30.0,25.0,25.0
2012,3,472,5.0,5.0,10.0,15.0,20.0
2012,3,483,45.0,55.0,65.0,55.0,50.0
2012,3,484,21.0,15.0,8.0,11.0,11.0
2012,3,504,15.0,20.0,25.0,30.0,35.0
2012,3,507,17.0,20.0,20.0,20.0,18.0
2012,3,508,,,,,
2012,3,510,0.0,0.0,20.0,10.0,0.0
2012,3,512,40.0,50.0,60.0,60.0,60.0
2012,3,518,15.0,25.0,20.0,15.0,5.0
2012,3,520,2.0,5.0,10.0,5.0,5.0
2012,3,523,29.0,22.0,27.0,29.0,28.0
2012,3,524,5.0,5.0,5.0,5.0,5.0
2012,3,526,0.0,0.0,10.0,15.0,20.0
2012,3,527,,20.0,40.0,30.0,30.0
2012,3,532,5.0,5.0,10.0,15.0,
2012,3,533,15.0,15.0,25.0,25.0,15.0
2012,3,535,30.0,10.0,8.0,5.0,5.0
2012,3,540,10.0,10.0,10.0,15.0,15.0
2012,3,542,10.0,15.0,20.0,30.0,30.0
2012,3,546,10.0,15.0,18.0,20.0,25.0
2012,3,548,30.0,30.0,25.0,25.0,25.0
2012,3,549,10.0,15.0,25.0,20.0,15.0
2012,3,553,10.0,10.0,20.0,20.0,20.0
2012,3,555,10.0,20.0,20.0,20.0,20.0
2012,3,556,8.0,8.0,32.0,16.0,8.0
2012,3,557,10.0,25.0,25.0,20.0,20.0
2012,3,558,0.0,0.0,0.0,0.0,0.0
2012,3,559,10.0,20.0,25.0,20.0,20.0
2012,3,560,,,,,
2012,3,563,10.8,14.4,13.64,14.76,13.48
2012,3,568,25.0,30.0,30.0,30.0,25.0
2012,3,569,,,,,
2012,3,571,5.0,10.0,20.0,20.0,15.0
2012,3,572,10.0,20.0,25.0,25.0,20.0
2012,4,407,,,,,
2012,4,411,2.0,10.0,10.0,5.0,5.0
2012,4,426,30.0,45.0,35.0,35.0,30.0
2012,4,428,25.0,25.0,25.0,10.0,4.0
2012,4,433,5.0,20.0,10.0,10.0,10.0
2012,4,446,10.0,20.0,15.0,15.0,15.0
2012,4,463,30.0,35.0,28.0,25.0,25.0
2012,4,472,5.0,15.0,20.0,20.0,20.0
2012,4,483,45.0,50.0,45.0,40.0,35.0
2012,4,484,15.0,13.0,12.0,11.0,9.0
2012,4,504,15.0,20.0,25.0,30.0,35.0
2012,4,506,,,,,
2012,4,507,25.0,27.0,18.0,10.0,8.0
2012,4,508,10.0,40.0,20.0,20.0,10.0
2012,4,510,0.0,0.0,5.0,0.0,0.0
2012,4,512,40.0,50.0,50.0,40.0,30.0
2012,4,518,10.0,15.0,20.0,20.0,15.0
2012,4,520,5.0,20.0,20.0,5.0,5.0
2012,4,524,5.0,10.0,10.0,5.0,5.0
2012,4,526,0.0,0.0,20.0,20.0,10.0
2012,4,527,0.0,35.0,35.0,20.0,20.0
2012,4,532,5.0,40.0,25.0,10.0,
2012,4,535,15.0,8.0,6.0,5.0,5.0
2012,4,540,10.0,10.0,10.0,15.0,15.0
2012,4,542,10.0,15.0,20.0,30.0,30.0
2012,4,546,25.0,35.0,35.0,35.0,35.0
2012,4,548,30.0,15.0,15.0,15.0,15.0
2012,4,549,15.0,25.0,20.0,15.0,15.0
2012,4,553,5.0,10.0,20.0,20.0,20.0
2012,4,555,10.0,20.0,20.0,20.0,20.0
2012,4,556,12.0,32.0,16.0,8.0,8.0
2012,4,557,7.0,20.0,25.0,20.0,20.0
2012,4,559,15.0,30.0,20.0,15.0,15.0
2012,4,560,0.0,50.0,50.0,25.0,25.0
2012,4,563,9.48,9.32,9.96,9.84,8.8
2012,4,568,15.0,30.0,30.0,30.0,25.0
2012,4,569,,,,,
2012,4,570,20.0,20.0,15.0,10.0,10.0
2012,4,571,5.0,10.0,20.0,20.0,15.0
2013,1,407,5.0,10.0,15.0,10.0,5.0
2013,1,411,5.0,15.0,10.0,5.0,5.0
2013,1,420,10.0,10.0,15.0,5.0,5.0
2013,1,421,30.0,25.0,20.0,20.0,15.0
2013,1,422,15.0,15.0,15.0,15.0,15.0
2013,1,423,,,,,
2013,1,426,15.0,20.0,25.0,30.0,30.0
2013,1,428,0.0,5.0,5.0,5.0,5.0
2013,1,433,10.0,10.0,10.0,10.0,10.0
2013,1,446,20.0,15.0,10.0,10.0,10.0
2013,1,456,10.0,30.0,20.0,10.0,10.0
2013,1,463,50.0,30.0,20.0,10.0,10.0
2013,1,472,5.0,5.0,5.0,5.0,5.0
2013,1,484,33.0,31.0,25.0,21.0,18.0
2013,1,504,20.0,35.0,25.0,30.0,35.0
2013,1,506,,,,,
2013,1,507,5.0,18.0,15.0,18.0,15.0
2013,1,510,0.0,0.0,0.0,0.0,0.0
2013,1,512,40.0,40.0,40.0,40.0,40.0
2013,1,518,25.0,20.0,15.0,15.0,10.0
2013,1,520,20.0,20.0,15.0,10.0,10.0
2013,1,524,15.0,10.0,5.0,5.0,5.0
2013,1,526,5.0,5.0,5.0,5.0,5.0
2013,1,527,30.0,25.0,20.0,20.0,20.0
2013,1,528,5.0,20.0,15.0,15.0,20.0
2013,1,532,10.0,10.0,5.0,5.0,5.0
2013,1,535,3.0,7.0,5.0,5.0,5.0
2013,1,540,10.0,10.0,10.0,10.0,10.0
2013,1,542,25.0,20.0,20.0,20.0,20.0
2013,1,546,20.0,22.0,25.0,25.0,30.0
